id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
2913,User2913,38.0,Non-Binary,Mobile,Side,Social Media,Evening,1
7670,User7670,54.0,Female,Desktop,Top,Education,Night,1
8409,User8409,41.0,Female,Mobile,Top,News,Morning,0
8226,User8226,38.0,Male,Tablet,Top,Entertainment,Morning,1
234,User234,19.0,Female,Tablet,Bottom,Entertainment,Morning,1
2428,User2428,33.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
846,User846,41.0,Female,Desktop,Top,News,Morning,0
5567,User5567,44.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
3604,User3604,49.0,Male,Desktop,Bottom,News,Morning,1
2032,User2032,36.0,Female,Desktop,Bottom,Education,Morning,1
7582,User7582,50.0,Male,Tablet,Side,Entertainment,Night,0
7828,User7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
4391,User4391,39.0,Non-Binary,Mobile,Bottom,News,Night,0
7464,User7464,52.0,Non-Binary,Tablet,Bottom,News,Afternoon,0
9577,User9577,41.0,Male,Desktop,Bottom,News,Morning,0
4683,User4683,50.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
9589,User9589,54.0,Non-Binary,Tablet,Bottom,Shopping,Night,0
2602,User2602,61.0,Female,Desktop,Side,Shopping,Morning,1
8459,User8459,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
8622,User8622,44.0,Non-Binary,Mobile,Side,Entertainment,Night,0
5110,User5110,38.0,Female,Tablet,Top,Shopping,Morning,1
9572,User9572,38.0,Male,Mobile,Bottom,Entertainment,Morning,1
5194,User5194,38.0,Male,Mobile,Top,News,Afternoon,1
7512,User7512,44.0,Non-Binary,Mobile,Side,Entertainment,Morning,0
284,User284,38.0,Male,Tablet,Side,Shopping,Afternoon,1
5818,User5818,38.0,Non-Binary,Tablet,Top,Social Media,Night,1
7471,User7471,38.0,Female,Mobile,Bottom,Shopping,Morning,1
7808,User7808,26.0,Female,Desktop,Bottom,Entertainment,Night,1
7541,User7541,47.0,Male,Mobile,Top,Entertainment,Afternoon,0
4976,User4976,38.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
1820,User1820,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
6075,User6075,32.0,Non-Binary,Desktop,Side,Entertainment,Night,1
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
4944,User4944,41.0,Female,Tablet,Side,Education,Afternoon,0
9642,User9642,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
6708,User6708,38.0,Male,Desktop,Bottom,Entertainment,Night,1
9868,User9868,45.0,Female,Desktop,Top,Entertainment,Afternoon,0
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1
1546,User1546,41.0,Male,Tablet,Side,Entertainment,Afternoon,0
4361,User4361,29.0,Male,Desktop,Side,Entertainment,Afternoon,1
5942,User5942,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
3020,User3020,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
8948,User8948,38.0,Male,Desktop,Bottom,Entertainment,Evening,1
7750,User7750,46.0,Male,Mobile,Side,Social Media,Morning,1
1077,User1077,38.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
6991,User6991,36.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,0
9781,User9781,44.0,Male,Desktop,Side,Education,Afternoon,0
6296,User6296,29.0,Male,Desktop,Bottom,Entertainment,Evening,1
3915,User3915,38.0,Female,Desktop,Side,Entertainment,Morning,1
7099,User7099,22.0,Female,Desktop,Top,Entertainment,Evening,1
5329,User5329,54.0,Male,Tablet,Bottom,Education,Morning,1
4836,User4836,55.0,Male,Desktop,Side,Entertainment,Evening,1
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1
6653,User6653,57.0,Male,Desktop,Top,Entertainment,Night,0
4707,User4707,21.0,Non-Binary,Desktop,Top,Entertainment,Evening,1
2903,User2903,47.0,Non-Binary,Desktop,Side,Education,Morning,0
4945,User4945,31.0,Male,Desktop,Bottom,Social Media,Morning,1
6193,User6193,38.0,Female,Desktop,Bottom,Shopping,Afternoon,1
6066,User6066,38.0,Male,Desktop,Side,Entertainment,Evening,1
5566,User5566,38.0,Non-Binary,Desktop,Bottom,Social Media,Morning,1
4871,User4871,58.0,Female,Desktop,Side,Entertainment,Night,1
1143,User1143,41.0,Female,Mobile,Top,Entertainment,Night,0
2057,User2057,33.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
9572,User9572,38.0,Female,Mobile,Bottom,Social Media,Morning,1
3333,User3333,38.0,Male,Desktop,Top,Entertainment,Evening,1
9418,User9418,38.0,Male,Tablet,Side,News,Night,1
2973,User2973,27.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
4313,User4313,41.0,Female,Mobile,Side,Entertainment,Morning,0
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Morning,1
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
7808,User7808,26.0,Female,Desktop,Top,Entertainment,Night,1
5118,User5118,63.0,Female,Tablet,Top,Entertainment,Evening,0
5914,User5914,44.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
5793,User5793,41.0,Female,Mobile,Top,Entertainment,Morning,0
6669,User6669,38.0,Female,Mobile,Bottom,News,Night,1
3979,User3979,63.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
5288,User5288,43.0,Female,Mobile,Top,News,Evening,0
5272,User5272,44.0,Non-Binary,Tablet,Side,Entertainment,Evening,0
4049,User4049,57.0,Non-Binary,Desktop,Top,Entertainment,Night,1
4836,User4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
9431,User9431,38.0,Male,Mobile,Bottom,Entertainment,Afternoon,1
1908,User1908,26.0,Non-Binary,Mobile,Bottom,Education,Morning,1
1446,User1446,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
2581,User2581,38.0,Female,Mobile,Bottom,Entertainment,Evening,1
412,User412,38.0,Male,Tablet,Top,News,Evening,1
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1
9992,User9992,38.0,Male,Desktop,Side,Shopping,Morning,1
6854,User6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
1650,User1650,29.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Evening,1
760,User760,44.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
878,User878,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
9677,User9677,39.0,Non-Binary,Mobile,Bottom,Education,Night,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1
9617,User9617,63.0,Male,Desktop,Bottom,Shopping,Afternoon,1
805,User805,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
9541,User9541,44.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
6268,User6268,38.0,Male,Desktop,Top,Entertainment,Night,1
2428,User2428,33.0,Male,Tablet,Side,Entertainment,Morning,1
9989,User9989,30.0,Female,Tablet,Side,News,Evening,0
6654,User6654,33.0,Male,Desktop,Top,Education,Afternoon,1
6439,User6439,41.0,Male,Mobile,Bottom,News,Morning,0
9516,User9516,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
6140,User6140,31.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
6365,User6365,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
3225,User3225,23.0,Female,Desktop,Bottom,Entertainment,Morning,1
7580,User7580,57.0,Male,Desktop,Bottom,Entertainment,Morning,0
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
1525,User1525,46.0,Male,Tablet,Top,Entertainment,Morning,0
5100,User5100,42.0,Non-Binary,Mobile,Side,Shopping,Morning,1
3439,User3439,32.0,Non-Binary,Mobile,Bottom,News,Night,0
2544,User2544,56.0,Non-Binary,Desktop,Side,Social Media,Night,0
3561,User3561,37.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
3430,User3430,61.0,Male,Desktop,Bottom,Entertainment,Morning,1
6765,User6765,38.0,Female,Tablet,Side,Entertainment,Morning,1
2691,User2691,38.0,Non-Binary,Desktop,Bottom,News,Afternoon,1
1658,User1658,27.0,Female,Mobile,Side,News,Night,0
2595,User2595,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
6202,User6202,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
2934,User2934,38.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
4001,User4001,44.0,Non-Binary,Desktop,Side,Social Media,Morning,0
8174,User8174,20.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
5878,User5878,38.0,Male,Desktop,Bottom,Education,Afternoon,1
1969,User1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
1914,User1914,42.0,Non-Binary,Tablet,Bottom,Shopping,Night,1
2125,User2125,38.0,Male,Tablet,Bottom,Entertainment,Evening,1
9888,User9888,49.0,Non-Binary,Mobile,Top,News,Morning,1
1507,User1507,41.0,Male,Desktop,Bottom,Entertainment,Night,0
1020,User1020,38.0,Female,Mobile,Side,Education,Morning,1
5412,User5412,35.0,Male,Mobile,Top,Entertainment,Evening,1
2733,User2733,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
6258,User6258,38.0,Male,Tablet,Bottom,Entertainment,Night,1
2114,User2114,20.0,Male,Tablet,Bottom,Entertainment,Morning,0
2431,User2431,38.0,Male,Desktop,Top,Entertainment,Night,1
7266,User7266,38.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
8832,User8832,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
8561,User8561,38.0,Male,Mobile,Bottom,Entertainment,Evening,1
4848,User4848,38.0,Female,Desktop,Bottom,Entertainment,Night,1
6906,User6906,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
3906,User3906,38.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
7422,User7422,20.0,Female,Desktop,Top,Entertainment,Evening,1
4844,User4844,55.0,Non-Binary,Desktop,Bottom,Education,Afternoon,0
8044,User8044,34.0,Male,Tablet,Bottom,Entertainment,Morning,0
9266,User9266,38.0,Female,Mobile,Bottom,Education,Morning,1
468,User468,33.0,Male,Desktop,Bottom,Entertainment,Morning,0
7470,User7470,41.0,Female,Desktop,Side,News,Afternoon,0
9644,User9644,27.0,Male,Desktop,Bottom,Social Media,Morning,0
775,User775,38.0,Female,Desktop,Top,Shopping,Evening,1
5100,User5100,42.0,Female,Mobile,Side,Entertainment,Morning,1
9791,User9791,61.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
3934,User3934,44.0,Non-Binary,Desktop,Side,Entertainment,Evening,0
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
5699,User5699,19.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
6100,User6100,38.0,Non-Binary,Desktop,Bottom,Education,Night,1
3042,User3042,38.0,Female,Mobile,Side,Entertainment,Afternoon,1
7993,User7993,38.0,Non-Binary,Mobile,Bottom,Social Media,Morning,1
6449,User6449,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
4610,User4610,41.0,Female,Desktop,Bottom,Entertainment,Night,0
7376,User7376,21.0,Female,Desktop,Side,News,Morning,1
9077,User9077,56.0,Non-Binary,Mobile,Bottom,Social Media,Morning,0
4894,User4894,41.0,Female,Desktop,Side,Entertainment,Night,0
2529,User2529,38.0,Female,Desktop,Top,Entertainment,Afternoon,1
2488,User2488,25.0,Female,Mobile,Side,Entertainment,Morning,0
4493,User4493,41.0,Male,Tablet,Side,Entertainment,Night,0
9990,User9990,25.0,Female,Desktop,Bottom,Education,Night,1
250,User250,38.0,Non-Binary,Desktop,Bottom,News,Afternoon,1
2384,User2384,37.0,Non-Binary,Desktop,Side,Education,Afternoon,0
301,User301,59.0,Male,Tablet,Side,Social Media,Morning,1
9530,User9530,45.0,Non-Binary,Desktop,Bottom,Education,Afternoon,0
3730,User3730,41.0,Male,Desktop,Bottom,Social Media,Night,0
9755,User9755,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
6086,User6086,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
1283,User1283,57.0,Male,Mobile,Top,Social Media,Afternoon,0
2581,User2581,38.0,Female,Mobile,Bottom,Entertainment,Evening,1
3908,User3908,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
412,User412,38.0,Male,Tablet,Bottom,News,Evening,1
7313,User7313,38.0,Non-Binary,Mobile,Side,Entertainment,Night,1
3324,User3324,22.0,Female,Tablet,Top,Entertainment,Evening,0
5942,User5942,38.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
1148,User1148,25.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
504,User504,41.0,Male,Desktop,Bottom,Social Media,Afternoon,0
9723,User9723,38.0,Female,Mobile,Side,Entertainment,Evening,1
2032,User2032,36.0,Non-Binary,Desktop,Bottom,Education,Morning,1
6167,User6167,38.0,Male,Desktop,Side,Shopping,Night,1
4945,User4945,31.0,Male,Tablet,Top,Social Media,Morning,1
4098,User4098,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
6337,User6337,38.0,Male,Desktop,Top,Social Media,Night,1
3574,User3574,38.0,Female,Tablet,Top,Entertainment,Evening,1
3333,User3333,38.0,Male,Tablet,Top,Entertainment,Morning,1
923,User923,35.0,Male,Desktop,Bottom,Entertainment,Morning,0
6932,User6932,41.0,Male,Mobile,Bottom,Education,Night,0
4076,User4076,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
1304,User1304,22.0,Male,Desktop,Bottom,Entertainment,Evening,0
6495,User6495,38.0,Non-Binary,Tablet,Bottom,Education,Afternoon,1
3037,User3037,36.0,Male,Mobile,Bottom,Entertainment,Morning,1
1141,User1141,38.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
936,User936,44.0,Non-Binary,Desktop,Bottom,News,Afternoon,0
9157,User9157,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
3158,User3158,47.0,Male,Tablet,Bottom,Education,Morning,0
718,User718,19.0,Female,Desktop,Bottom,Entertainment,Morning,0
7248,User7248,38.0,Non-Binary,Mobile,Top,Social Media,Evening,1
2804,User2804,38.0,Female,Tablet,Bottom,Education,Evening,1
4536,User4536,44.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
9905,User9905,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
6743,User6743,38.0,Non-Binary,Mobile,Side,Entertainment,Evening,1
9231,User9231,38.0,Female,Desktop,Top,Shopping,Evening,1
1454,User1454,38.0,Female,Tablet,Top,Entertainment,Morning,1
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1
2358,User2358,28.0,Female,Desktop,Side,Shopping,Morning,0
1755,User1755,38.0,Non-Binary,Tablet,Bottom,News,Evening,1
4348,User4348,62.0,Female,Desktop,Top,Shopping,Afternoon,1
1878,User1878,41.0,Male,Tablet,Bottom,Entertainment,Morning,0
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1
3126,User3126,18.0,Female,Mobile,Bottom,Education,Night,0
5412,User5412,35.0,Female,Mobile,Top,Entertainment,Evening,1
6980,User6980,62.0,Female,Desktop,Bottom,Social Media,Morning,1
5209,User5209,63.0,Male,Mobile,Side,Entertainment,Morning,0
1372,User1372,51.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
5579,User5579,38.0,Non-Binary,Desktop,Side,Shopping,Evening,1
1122,User1122,49.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
1369,User1369,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
7995,User7995,38.0,Male,Tablet,Bottom,Entertainment,Morning,0
2530,User2530,37.0,Male,Desktop,Top,Entertainment,Afternoon,0
6849,User6849,39.0,Non-Binary,Mobile,Top,Entertainment,Night,1
2032,User2032,38.0,Female,Desktop,Bottom,Education,Morning,1
284,User284,38.0,Non-Binary,Desktop,Side,Shopping,Morning,1
2387,User2387,38.0,Non-Binary,Mobile,Top,Social Media,Morning,1
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
9018,User9018,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
6462,User6462,36.0,Male,Desktop,Side,Education,Evening,1
4254,User4254,19.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
7491,User7491,28.0,Female,Mobile,Bottom,Education,Afternoon,0
5194,User5194,53.0,Non-Binary,Mobile,Top,News,Afternoon,1
7785,User7785,41.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
9311,User9311,38.0,Non-Binary,Desktop,Bottom,Social Media,Morning,1
5629,User5629,38.0,Male,Desktop,Top,Entertainment,Night,1
4750,User4750,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
6161,User6161,61.0,Female,Tablet,Bottom,Entertainment,Morning,1
7,User7,38.0,Female,Tablet,Bottom,Entertainment,Evening,1
1503,User1503,19.0,Non-Binary,Tablet,Side,Entertainment,Morning,1
1623,User1623,50.0,Male,Mobile,Bottom,Entertainment,Morning,0
412,User412,38.0,Male,Tablet,Top,Entertainment,Evening,1
1503,User1503,38.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
9990,User9990,25.0,Male,Desktop,Side,Entertainment,Night,1
6409,User6409,52.0,Male,Desktop,Top,Entertainment,Morning,1
1369,User1369,38.0,Male,Desktop,Bottom,Social Media,Morning,1
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1
3044,User3044,34.0,Male,Desktop,Top,News,Night,1
2604,User2604,41.0,Female,Desktop,Top,Entertainment,Afternoon,0
5942,User5942,38.0,Male,Tablet,Bottom,Entertainment,Morning,1
3483,User3483,20.0,Non-Binary,Mobile,Side,News,Morning,1
6590,User6590,41.0,Female,Desktop,Bottom,News,Night,0
4694,User4694,29.0,Female,Mobile,Top,Entertainment,Afternoon,0
7151,User7151,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5285,User5285,62.0,Female,Mobile,Top,Entertainment,Morning,0
8127,User8127,38.0,Male,Tablet,Bottom,Entertainment,Morning,1
1454,User1454,38.0,Female,Tablet,Top,Entertainment,Morning,1
6854,User6854,38.0,Male,Mobile,Bottom,Entertainment,Night,1
9090,User9090,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
2129,User2129,47.0,Female,Tablet,Bottom,Social Media,Evening,1
9130,User9130,41.0,Male,Desktop,Bottom,Shopping,Afternoon,0
2332,User2332,44.0,Non-Binary,Mobile,Top,Social Media,Night,0
6409,User6409,52.0,Male,Desktop,Top,Entertainment,Morning,1
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
8198,User8198,44.0,Non-Binary,Mobile,Side,Entertainment,Morning,0
3729,User3729,31.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
9473,User9473,38.0,Male,Mobile,Bottom,Social Media,Morning,0
1972,User1972,33.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1
1250,User1250,33.0,Female,Desktop,Top,Entertainment,Morning,0
1091,User1091,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
7570,User7570,41.0,Female,Desktop,Bottom,Education,Afternoon,0
6094,User6094,38.0,Non-Binary,Tablet,Top,Social Media,Evening,1
7908,User7908,34.0,Male,Mobile,Side,Social Media,Night,0
277,User277,38.0,Male,Desktop,Top,Entertainment,Afternoon,1
8886,User8886,28.0,Female,Tablet,Side,Entertainment,Morning,0
3393,User3393,38.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
3768,User3768,41.0,Female,Desktop,Bottom,News,Morning,0
5501,User5501,38.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
6471,User6471,36.0,Female,Desktop,Top,Education,Evening,0
4742,User4742,38.0,Male,Desktop,Bottom,Entertainment,Night,1
9057,User9057,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
5520,User5520,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
5100,User5100,42.0,Non-Binary,Mobile,Side,Shopping,Morning,1
2017,User2017,38.0,Male,Tablet,Bottom,Shopping,Evening,1
9966,User9966,38.0,Male,Mobile,Top,Entertainment,Afternoon,1
7322,User7322,38.0,Male,Desktop,Bottom,Social Media,Afternoon,1
319,User319,44.0,Non-Binary,Desktop,Bottom,Education,Evening,0
6556,User6556,41.0,Female,Tablet,Bottom,Entertainment,Morning,0
9555,User9555,41.0,Female,Tablet,Side,Entertainment,Morning,0
9220,User9220,21.0,Female,Mobile,Side,Entertainment,Night,1
3323,User3323,48.0,Female,Desktop,Side,Entertainment,Afternoon,1
8883,User8883,38.0,Female,Mobile,Bottom,Education,Evening,1
7381,User7381,44.0,Non-Binary,Tablet,Side,Entertainment,Night,0
6248,User6248,48.0,Female,Mobile,Top,Entertainment,Evening,1
6300,User6300,41.0,Female,Tablet,Side,Entertainment,Night,0
4836,User4836,38.0,Male,Tablet,Side,Entertainment,Evening,1
6194,User6194,41.0,Female,Desktop,Top,Entertainment,Evening,0
6296,User6296,29.0,Male,Desktop,Bottom,Education,Evening,1
6560,User6560,41.0,Female,Desktop,Bottom,News,Morning,0
1706,User1706,38.0,Female,Desktop,Bottom,Entertainment,Night,1
9418,User9418,20.0,Male,Desktop,Bottom,News,Night,1
8459,User8459,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
4747,User4747,57.0,Female,Mobile,Bottom,Social Media,Morning,0
147,User147,42.0,Male,Desktop,Top,Shopping,Night,0
5520,User5520,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
2017,User2017,38.0,Male,Desktop,Bottom,Shopping,Evening,1
7003,User7003,35.0,Female,Desktop,Top,Education,Morning,0
6861,User6861,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
7766,User7766,38.0,Female,Mobile,Top,Entertainment,Afternoon,1
2597,User2597,41.0,Female,Mobile,Top,Shopping,Afternoon,0
7993,User7993,38.0,Non-Binary,Mobile,Bottom,Social Media,Morning,1
1056,User1056,41.0,Male,Desktop,Top,Entertainment,Afternoon,0
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
2535,User2535,61.0,Male,Mobile,Bottom,Shopping,Morning,0
6075,User6075,32.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
4836,User4836,38.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
1126,User1126,38.0,Female,Tablet,Side,Entertainment,Afternoon,1
1446,User1446,38.0,Male,Desktop,Bottom,News,Morning,1
1992,User1992,44.0,Non-Binary,Tablet,Bottom,Social Media,Morning,0
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
3803,User3803,38.0,Female,Desktop,Top,Education,Morning,1
445,User445,41.0,Female,Tablet,Bottom,Entertainment,Evening,0
896,User896,55.0,Non-Binary,Desktop,Bottom,Education,Morning,0
7962,User7962,58.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,1
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1
250,User250,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
2542,User2542,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
